State	County	Latitude	Longitude	Name	State_FIPS	USPS_Code
MS	Webster	33.612048	89.283836	Mississippi	28	MS
MS	Wilkinson	31.160249	91.325567	Mississippi	28	MS
MS	Winston	33.078724	89.037391	Mississippi	28	MS
MS	Yalobusha	34.030669	89.703793	Mississippi	28	MS
MS	Yazoo	32.765675	90.387928	Mississippi	28	MS
MO	Adair	40.190666	92.603592	Missouri	29	MO
MO	Andrew	39.988863	94.803551	Missouri	29	MO
MO	Atchison	40.431846	95.437555	Missouri	29	MO
MO	Audrain	39.21448	91.843415	Missouri	29	MO
MO	Barry	36.699378	93.834326	Missouri	29	MO
MO	Barton	37.500799	94.344089	Missouri	29	MO
MO	Bates	38.257217	94.339246	Missouri	29	MO
MO	Benton	38.301036	93.287942	Missouri	29	MO
MO	Bollinger	37.318349	90.024601	Missouri	29	MO
MO	Boone	38.989657	92.310779	Missouri	29	MO
MO	Buchanan	39.66037	94.808173	Missouri	29	MO
MO	Butler	36.71518	90.40313	Missouri	29	MO
MO	Caldwell	39.658998	93.979179	Missouri	29	MO
MO	Callaway	38.835966	91.924089	Missouri	29	MO
MO	Camden	38.031995	92.765138	Missouri	29	MO
MO	Cape Girardeau	37.383882	89.684908	Missouri	29	MO
MO	Carroll	39.427375	93.500227	Missouri	29	MO
MO	Carter	36.944783	90.945626	Missouri	29	MO
MO	Cass	38.647159	94.354242	Missouri	29	MO
MO	Cedar	37.733655	93.850014	Missouri	29	MO
MO	Chariton	39.517969	92.961621	Missouri	29	MO
MO	Christian	36.969739	93.187614	Missouri	29	MO
MO	Clark	40.407275	91.729472	Missouri	29	MO
MO	Clay	39.315551	94.421502	Missouri	29	MO
MO	Clinton	39.608723	94.395803	Missouri	29	MO
MO	Cole	38.506847	92.271404	Missouri	29	MO
MO	Cooper	38.845386	92.812323	Missouri	29	MO
MO	Crawford	37.966561	91.313933	Missouri	29	MO
MO	Dade	37.43235	93.854878	Missouri	29	MO
MO	Dallas	37.683583	93.033812	Missouri	29	MO
MO	Daviess	39.962839	93.970053	Missouri	29	MO
MO	DeKalb	39.894665	94.40719	Missouri	29	MO
MO	Dent	37.60325	91.495916	Missouri	29	MO
MO	Douglas	36.946517	92.515892	Missouri	29	MO
MO	Dunklin	36.153025	90.062254	Missouri	29	MO
MO	Franklin	38.408313	91.07341	Missouri	29	MO
MO	Gasconade	38.441183	91.50578	Missouri	29	MO
MO	Gentry	40.209379	94.40411	Missouri	29	MO
MO	Greene	37.258196	93.340641	Missouri	29	MO
MO	Grundy	40.112541	93.565054	Missouri	29	MO
MO	Harrison	40.34562	93.992582	Missouri	29	MO
MO	Henry	38.386491	93.792628	Missouri	29	MO
MO	Hickory	37.9367	93.322835	Missouri	29	MO
MO	Holt	40.095724	95.219072	Missouri	29	MO
MO	Howard	39.143365	92.695926	Missouri	29	MO
MO	Howell	36.774369	91.887368	Missouri	29	MO
MO	Iron	37.62596	90.699627	Missouri	29	MO
MO	Jackson	39.007233	94.342507	Missouri	29	MO
MO	Jasper	37.200865	94.338869	Missouri	29	MO
MO	Jefferson	38.257414	90.543138	Missouri	29	MO
MO	Johnson	38.74588	93.805999	Missouri	29	MO
MO	Knox	40.136776	92.146809	Missouri	29	MO
MO	Laclede	37.65969	92.594832	Missouri	29	MO
MO	Lafayette	39.068705	93.802639	Missouri	29	MO
MO	Lawrence	37.106135	93.833262	Missouri	29	MO
MO	Lewis	40.084559	91.728803	Missouri	29	MO
MO	Lincoln	39.058568	90.957771	Missouri	29	MO
MO	Linn	39.86444	93.108019	Missouri	29	MO
MO	Livingston	39.778587	93.548201	Missouri	29	MO
MO	McDonald	36.630218	94.343956	Missouri	29	MO
MO	Macon	39.829795	92.56434	Missouri	29	MO
MO	Madison	37.473235	90.345453	Missouri	29	MO
MO	Maries	38.162615	91.923601	Missouri	29	MO
MO	Marion	39.807538	91.635379	Missouri	29	MO
MO	Mercer	40.421414	93.567631	Missouri	29	MO
MO	Miller	38.21672	92.429871	Missouri	29	MO
MO	Mississippi	36.826264	89.295929	Missouri	29	MO
MO	Moniteau	38.633037	92.583642	Missouri	29	MO
MO	Monroe	39.49827	92.006458	Missouri	29	MO
MO	Montgomery	38.935162	91.465437	Missouri	29	MO
MO	Morgan	38.420807	92.874835	Missouri	29	MO
MO	New Madrid	36.594261	89.655949	Missouri	29	MO
MO	Newton	36.908017	94.334741	Missouri	29	MO
MO	Nodaway	40.360484	94.883281	Missouri	29	MO
MO	Oregon	36.684867	91.402902	Missouri	29	MO
MO	Osage	38.464254	91.859504	Missouri	29	MO
MO	Ozark	36.649643	92.45858	Missouri	29	MO
MO	Pemiscot	36.209916	89.785942	Missouri	29	MO
MO	Perry	37.71113	89.802125	Missouri	29	MO
MO	Pettis	38.727367	93.285207	Missouri	29	MO
MO	Phelps	37.866326	91.790349	Missouri	29	MO
MO	Pike	39.344178	91.171042	Missouri	29	MO
MO	Platte	39.378696	94.761472	Missouri	29	MO
MO	Polk	37.616761	93.400817	Missouri	29	MO
MO	Pulaski	37.824835	92.207022	Missouri	29	MO
MO	Putnam	40.478606	93.014531	Missouri	29	MO
MO	Ralls	39.553455	91.524787	Missouri	29	MO
MO	Randolph	39.441601	92.492725	Missouri	29	MO
MO	Ray	39.308401	93.995746	Missouri	29	MO
MO	Reynolds	37.360857	90.969516	Missouri	29	MO
MO	Ripley	36.648902	90.86706	Missouri	29	MO
MO	St. Charles	38.781102	90.674915	Missouri	29	MO
MO	St. Clair	38.039069	93.773077	Missouri	29	MO
MO	Ste. Genevieve	37.89018	90.18117	Missouri	29	MO
MO	St. Francois	37.810707	90.473868	Missouri	29	MO
MO	St. Louis	38.640702	90.445954	Missouri	29	MO
MO	Saline	39.13584	93.204164	Missouri	29	MO
MO	Schuyler	40.469361	92.519016	Missouri	29	MO
MO	Scotland	40.447686	92.142824	Missouri	29	MO
MO	Scott	37.047793	89.568098	Missouri	29	MO
MO	Shannon	37.15198	91.398364	Missouri	29	MO
MO	Shelby	39.797531	92.088719	Missouri	29	MO
MO	Stoddard	36.855428	89.941735	Missouri	29	MO
MO	Stone	36.747857	93.467782	Missouri	29	MO
MO	Sullivan	40.209587	93.109783	Missouri	29	MO
MO	Taney	36.649827	93.042819	Missouri	29	MO
MO	Texas	37.314257	91.964478	Missouri	29	MO
MO	Vernon	37.850196	94.341597	Missouri	29	MO
MO	Warren	38.761902	91.159307	Missouri	29	MO
MO	Washington	37.942315	90.897056	Missouri	29	MO
MO	Wayne	37.113825	90.460868	Missouri	29	MO
MO	Webster	37.280804	92.87608	Missouri	29	MO
MO	Worth	40.480482	94.419129	Missouri	29	MO
MO	Wright	37.267636	92.48001	Missouri	29	MO
MO	St. Louis [9]	38.635699	90.244582	Missouri	29	MO
MT	Beaverhead	45.133863	112.892869	Montana	30	MT
MT	Big Horn	45.407869	107.518163	Montana	30	MT
MT	Blaine	48.428282	108.967648	Montana	30	MT
MT	Broadwater	46.334476	111.496103	Montana	30	MT
MT	Carbon	45.224475	109.028551	Montana	30	MT
MT	Carter	45.516825	104.515324	Montana	30	MT
MT	Cascade	47.316443	111.350571	Montana	30	MT
MT	Chouteau	47.886837	110.436189	Montana	30	MT
MT	Custer	46.261481	105.550508	Montana	30	MT
MT	Daniels	48.794429	105.541739	Montana	30	MT
MT	Dawson	47.272425	104.901027	Montana	30	MT
MT	Deer Lodge	46.099059	113.139108	Montana	30	MT
MT	Fallon	46.318184	104.405718	Montana	30	MT
MT	Fergus	47.222997	109.22328	Montana	30	MT
MT	Flathead	48.314696	114.054319	Montana	30	MT
MT	Gallatin	45.535559	111.173443	Montana	30	MT
MT	Garfield	47.281174	106.982212	Montana	30	MT
MT	Glacier	48.705671	112.990502	Montana	30	MT
MT	Golden Valley	46.380624	109.174586	Montana	30	MT
MT	Granite	46.395358	113.425683	Montana	30	MT
MT	Hill	48.628331	110.106372	Montana	30	MT
MT	Jefferson	46.126557	112.056771	Montana	30	MT
MT	Judith Basin	47.032558	110.30532	Montana	30	MT
MT	Lake	47.642901	114.083687	Montana	30	MT
MT	Lewis and Clark	47.122133	112.382954	Montana	30	MT
MT	Liberty	48.559654	111.036924	Montana	30	MT
MT	Lincoln	48.542232	115.404343	Montana	30	MT
MT	McCone	47.629628	105.757222	Montana	30	MT
MT	Madison	45.319288	111.917328	Montana	30	MT
MT	Meagher	46.585706	110.921781	Montana	30	MT
MT	Mineral	47.155213	115.06455	Montana	30	MT
MT	Missoula	47.027263	113.892681	Montana	30	MT
MT	Musselshell	46.505665	108.436982	Montana	30	MT
MT	Park	45.421905	110.532798	Montana	30	MT
MT	Petroleum	47.141917	108.226575	Montana	30	MT
MT	Phillips	48.250155	107.928833	Montana	30	MT
MT	Pondera	48.230312	112.219928	Montana	30	MT
MT	Powder River	45.40889	105.555259	Montana	30	MT
MT	Powell	46.844225	112.9311	Montana	30	MT
MT	Prairie	46.852434	105.375808	Montana	30	MT
MT	Ravalli	46.079298	114.119065	Montana	30	MT
MT	Richland	47.785513	104.563387	Montana	30	MT
MT	Roosevelt	48.282747	104.99517	Montana	30	MT
MT	Rosebud	46.161734	106.701953	Montana	30	MT
MT	Sanders	47.756469	115.180225	Montana	30	MT
MT	Sheridan	48.705523	104.533913	Montana	30	MT
MT	Silver Bow	45.895959	112.660222	Montana	30	MT
MT	Stillwater	45.663496	109.391752	Montana	30	MT
MT	Sweet Grass	45.81306	109.941312	Montana	30	MT
MT	Teton	47.819035	112.281725	Montana	30	MT
MT	Toole	48.645052	111.733493	Montana	30	MT
MT	Treasure	46.209636	107.280494	Montana	30	MT
MT	Valley	48.365713	106.687883	Montana	30	MT
MT	Wheatland	46.497047	109.857147	Montana	30	MT
MT	Wibaux	46.962866	104.274466	Montana	30	MT
MT	Yellowstone	45.936987	108.276656	Montana	30	MT
NE	Adams	40.520632	98.500044	Nebraska	31	NE
NE	Antelope	42.183225	98.058037	Nebraska	31	NE
NE	Arthur	41.570856	101.697045	Nebraska	31	NE
NE	Banner	41.53975	103.726263	Nebraska	31	NE
NE	Blaine	41.92523	99.990771	Nebraska	31	NE
NE	Boone	41.7054	98.066794	Nebraska	31	NE
NE	Box Butte	42.215665	103.087821	Nebraska	31	NE
NE	Boyd	42.894448	98.773022	Nebraska	31	NE
NE	Brown	42.34939	99.923176	Nebraska	31	NE
NE	Buffalo	40.855226	99.074983	Nebraska	31	NE
NE	Burt	41.854179	96.337746	Nebraska	31	NE
NE	Butler	41.226072	97.13204	Nebraska	31	NE
NE	Cass	40.909878	96.140609	Nebraska	31	NE
NE	Cedar	42.604511	97.256824	Nebraska	31	NE
NE	Chase	40.53039	101.694192	Nebraska	31	NE
NE	Cherry	42.566985	101.072622	Nebraska	31	NE
NE	Cheyenne	41.214236	103.011929	Nebraska	31	NE
NE	Clay	40.523669	98.05105	Nebraska	31	NE
NE	Colfax	41.574675	97.089455	Nebraska	31	NE
NE	Cuming	41.915865	96.788517	Nebraska	31	NE
NE	Custer	41.393893	99.726866	Nebraska	31	NE
NE	Dakota	42.390456	96.562549	Nebraska	31	NE
NE	Dawes	42.711214	103.134872	Nebraska	31	NE
NE	Dawson	40.867378	99.815154	Nebraska	31	NE
NE	Deuel	41.112988	102.332604	Nebraska	31	NE
NE	Dixon	42.48528	96.855862	Nebraska	31	NE
NE	Dodge	41.577008	96.645853	Nebraska	31	NE
NE	Douglas	41.297091	96.154066	Nebraska	31	NE
NE	Dundy	40.180165	101.681133	Nebraska	31	NE
NE	Fillmore	40.52504	97.596705	Nebraska	31	NE
NE	Franklin	40.183203	98.96208	Nebraska	31	NE
NE	Frontier	40.530947	100.406683	Nebraska	31	NE
NE	Furnas	40.191991	99.909661	Nebraska	31	NE
NE	Gage	40.255234	96.683453	Nebraska	31	NE
NE	Garden	41.659381	102.328229	Nebraska	31	NE
NE	Garfield	41.905572	98.922998	Nebraska	31	NE
NE	Gosper	40.509838	99.824078	Nebraska	31	NE
NE	Grant	41.915867	101.756875	Nebraska	31	NE
NE	Greeley	41.5676	98.530566	Nebraska	31	NE
NE	Hall	40.866023	98.498004	Nebraska	31	NE
NE	Hamilton	40.877145	98.021943	Nebraska	31	NE
NE	Harlan	40.178766	99.403418	Nebraska	31	NE
NE	Hayes	40.535786	101.05558	Nebraska	31	NE
NE	Hitchcock	40.176896	101.044217	Nebraska	31	NE
NE	Holt	42.459287	98.784766	Nebraska	31	NE
NE	Hooker	41.9187	101.11681	Nebraska	31	NE
NE	Howard	41.219403	98.513303	Nebraska	31	NE
NE	Jefferson	40.175736	97.143103	Nebraska	31	NE
NE	Johnson	40.395457	96.268562	Nebraska	31	NE
NE	Kearney	40.506269	98.948461	Nebraska	31	NE
NE	Keith	41.194404	101.644474	Nebraska	31	NE
NE	Keya Paha	42.87548	99.718351	Nebraska	31	NE
NE	Kimball	41.199155	103.711105	Nebraska	31	NE
NE	Knox	42.634405	97.891349	Nebraska	31	NE
NE	Lancaster	40.783547	96.688658	Nebraska	31	NE
NE	Lincoln	41.050322	100.744481	Nebraska	31	NE
NE	Logan	41.542156	100.443665	Nebraska	31	NE
NE	Loup	41.897714	99.509764	Nebraska	31	NE
NE	McPherson	41.596473	101.060237	Nebraska	31	NE
NE	Madison	41.909929	97.606856	Nebraska	31	NE
NE	Merrick	41.169801	98.031051	Nebraska	31	NE
NE	Morrill	41.732205	102.990599	Nebraska	31	NE
NE	Nance	41.402386	97.991408	Nebraska	31	NE
NE	Nemaha	40.387448	95.850954	Nebraska	31	NE
NE	Nuckolls	40.176492	98.046842	Nebraska	31	NE
NE	Otoe	40.637992	96.131027	Nebraska	31	NE
NE	Pawnee	40.13785	96.245225	Nebraska	31	NE
NE	Perkins	40.856065	101.636443	Nebraska	31	NE
NE	Phelps	40.516365	99.406557	Nebraska	31	NE
NE	Pierce	42.271413	97.610992	Nebraska	31	NE
NE	Platte	41.576866	97.513467	Nebraska	31	NE
NE	Polk	41.187925	97.570663	Nebraska	31	NE
NE	Red Willow	40.16942	100.468576	Nebraska	31	NE
NE	Richardson	40.123743	95.718603	Nebraska	31	NE
NE	Rock	42.413325	99.45853	Nebraska	31	NE
NE	Saline	40.516802	97.131755	Nebraska	31	NE
NE	Sarpy	41.115064	96.109125	Nebraska	31	NE
NE	Saunders	41.223152	96.640923	Nebraska	31	NE
NE	Scotts Bluff	41.851589	103.70586	Nebraska	31	NE
NE	Seward	40.871944	97.140383	Nebraska	31	NE
NE	Sheridan	42.507074	102.389698	Nebraska	31	NE
NE	Sherman	41.218743	98.972849	Nebraska	31	NE
NE	Sioux	42.483806	103.742605	Nebraska	31	NE
NE	Stanton	41.904793	97.174724	Nebraska	31	NE
NE	Thayer	40.173845	97.596263	Nebraska	31	NE
NE	Thomas	41.84862	100.506911	Nebraska	31	NE
NE	Thurston	42.154061	96.533943	Nebraska	31	NE
NE	Valley	41.564094	98.983484	Nebraska	31	NE
NE	Washington	41.533979	96.224574	Nebraska	31	NE
NE	Wayne	42.210746	97.126243	Nebraska	31	NE
NE	Webster	40.180646	98.49859	Nebraska	31	NE
NE	Wheeler	41.937859	98.522289	Nebraska	31	NE
NE	York	40.873056	97.596742	Nebraska	31	NE
NV	Churchill	39.525701	118.270419	Nevada	32	NV
NV	Clark	36.214236	115.013819	Nevada	32	NV
NV	Douglas	38.905129	119.609019	Nevada	32	NV
NV	Elko	41.141133	115.351424	Nevada	32	NV
NV	Esmeralda	37.778966	117.632382	Nevada	32	NV
NV	Eureka	39.977788	116.272208	Nevada	32	NV
NV	Humboldt	41.407914	118.127592	Nevada	32	NV
NV	Lander	39.900211	117.04724	Nevada	32	NV
NV	Lincoln	37.634605	114.863037	Nevada	32	NV
NV	Lyon	39.022214	119.197417	Nevada	32	NV
NV	Mineral	38.516647	118.416279	Nevada	32	NV
NV	Nye	37.966379	116.459047	Nevada	32	NV
NV	Pershing	40.439639	118.409477	Nevada	32	NV
NV	Storey	39.438385	119.524646	Nevada	32	NV
NV	Washoe	40.703311	119.710315	Nevada	32	NV
NV	White Pine	39.417804	114.900945	Nevada	32	NV
NV	Carson City [9]	39.153447	119.743442	Nevada	32	NV
NH	Belknap	43.519109	71.425366	New Hampshire	33	NH
NH	Carroll	43.867567	71.201665	New Hampshire	33	NH
NH	Cheshire	42.925455	72.248217	New Hampshire	33	NH
NH	Coos	44.652419	71.289383	New Hampshire	33	NH
NH	Grafton	43.926488	71.842264	New Hampshire	33	NH
NH	Hillsborough	42.911643	71.723101	New Hampshire	33	NH
NH	Merrimack	43.299485	71.68013	New Hampshire	33	NH
NH	Rockingham	42.98936	71.099437	New Hampshire	33	NH
NH	Strafford	43.293177	71.035927	New Hampshire	33	NH
NH	Sullivan	43.361188	72.222084	New Hampshire	33	NH
NJ	Atlantic	39.469354	74.633758	New Jersey	34	NJ
NJ	Bergen	40.95909	74.074522	New Jersey	34	NJ
NJ	Burlington	39.875786	74.663006	New Jersey	34	NJ
NJ	Camden	39.802352	74.961251	New Jersey	34	NJ
NJ	Cape May	39.086143	74.847716	New Jersey	34	NJ
NJ	Cumberland	39.328387	75.121644	New Jersey	34	NJ
NJ	Essex	40.787217	74.246136	New Jersey	34	NJ
NJ	Gloucester	39.721019	75.143708	New Jersey	34	NJ
NJ	Hudson	40.731384	74.078627	New Jersey	34	NJ
NJ	Hunterdon	40.565283	74.91197	New Jersey	34	NJ
NJ	Mercer	40.282503	74.703724	New Jersey	34	NJ
NJ	Middlesex	40.439593	74.407585	New Jersey	34	NJ
NJ	Monmouth	40.287056	74.152446	New Jersey	34	NJ
NJ	Morris	40.858581	74.547427	New Jersey	34	NJ
NJ	Ocean	39.86585	74.263027	New Jersey	34	NJ
NJ	Passaic	41.033763	74.300308	New Jersey	34	NJ
NJ	Salem	39.573828	75.357356	New Jersey	34	NJ
NJ	Somerset	40.565522	74.61993	New Jersey	34	NJ
NJ	Sussex	41.137424	74.691855	New Jersey	34	NJ
NJ	Union	40.659871	74.308696	New Jersey	34	NJ
NJ	Warren	40.853524	75.009542	New Jersey	34	NJ
NM	Bernalillo	35.054002	106.669065	New Mexico	35	NM
NM	Catron	33.901814	108.392097	New Mexico	35	NM
NM	Chaves	33.361605	104.469837	New Mexico	35	NM
NM	Cibola	34.93205	108.000255	New Mexico	35	NM
NM	Colfax	36.612963	104.640126	New Mexico	35	NM
NM	Curry	34.572984	103.346055	New Mexico	35	NM
NM	De Baca	34.351429	104.401527	New Mexico	35	NM
NM	Dona Ana	32.350912	106.832182	New Mexico	35	NM
NM	Eddy	32.457858	104.306471	New Mexico	35	NM
NM	Grant	32.732087	108.381504	New Mexico	35	NM
NM	Guadalupe	34.869782	104.784968	New Mexico	35	NM
NM	Harding	35.863152	103.829931	New Mexico	35	NM
NM	Hidalgo	31.899658	108.745729	New Mexico	35	NM
NM	Lea	32.795687	103.413271	New Mexico	35	NM
NM	Lincoln	33.740941	105.449083	New Mexico	35	NM
NM	Los Alamos	35.870047	106.307968	New Mexico	35	NM
NM	Luna	32.184482	107.746639	New Mexico	35	NM
NM	McKinley	35.573732	108.255307	New Mexico	35	NM
NM	Mora	35.982841	104.921898	New Mexico	35	NM
NM	Otero	32.588776	105.781079	New Mexico	35	NM
NM	Quay	35.107018	103.548071	New Mexico	35	NM
NM	Rio Arriba	36.509669	106.693983	New Mexico	35	NM
NM	Roosevelt	34.021457	103.482725	New Mexico	35	NM
NM	Sandoval	35.685073	106.882618	New Mexico	35	NM
NM	San Juan	36.511625	108.324578	New Mexico	35	NM
NM	San Miguel	35.476876	104.803515	New Mexico	35	NM
NM	Santa Fe	35.513722	105.966441	New Mexico	35	NM
NM	Sierra	33.119479	107.188161	New Mexico	35	NM
NM	Socorro	33.991614	106.939003	New Mexico	35	NM
NM	Taos	36.576529	105.637987	New Mexico	35	NM
NM	Torrance	34.634644	105.846836	New Mexico	35	NM
NM	Union	36.488085	103.475723	New Mexico	35	NM
NM	Valencia	34.71684	106.806582	New Mexico	35	NM
NY	Albany	42.588271	73.974014	New York	36	NY
NY	Allegany	42.247894	78.026176	New York	36	NY
NY	Bronx [10]	40.848711	73.852939	New York	36	NY
NY	Broome	42.161977	75.830291	New York	36	NY
NY	Cattaraugus	42.244853	78.681006	New York	36	NY
NY	Cayuga	43.008546	76.574587	New York	36	NY
NY	Chautauqua	42.304216	79.407595	New York	36	NY
NY	Chemung	42.155281	76.747179	New York	36	NY
NY	Chenango	42.489732	75.604905	New York	36	NY
NY	Clinton	44.75271	73.705648	New York	36	NY
NY	Columbia	42.247729	73.626805	New York	36	NY
NY	Cortland	42.593824	76.076265	New York	36	NY
NY	Delaware	42.193987	74.966728	New York	36	NY
NY	Dutchess	41.755009	73.739951	New York	36	NY
NY	Erie	42.752759	78.778192	New York	36	NY
NY	Essex	44.108971	73.777573	New York	36	NY
NY	Franklin	44.594374	74.31067	New York	36	NY
NY	Fulton	43.115609	74.423678	New York	36	NY
NY	Genesee	43.00091	78.192778	New York	36	NY
NY	Greene	42.286951	74.149495	New York	36	NY
NY	Hamilton	43.657879	74.502456	New York	36	NY
NY	Herkimer	43.461635	74.894694	New York	36	NY
NY	Jefferson	43.995371	76.053522	New York	36	NY
NY	Kings [10]	40.635133	73.950777	New York	36	NY
NY	Lewis	43.786397	75.442617	New York	36	NY
NY	Livingston	42.727485	77.76978	New York	36	NY
NY	Madison	42.910026	75.663575	New York	36	NY
NY	Monroe	43.464475	77.664656	New York	36	NY
NY	Montgomery	42.900891	74.435358	New York	36	NY
NY	Nassau	40.729687	73.589384	New York	36	NY
NY	New York [10]	40.776557	73.970174	New York	36	NY
NY	Niagara	43.456731	78.792143	New York	36	NY
NY	Oneida	43.242727	75.434282	New York	36	NY
NY	Onondaga	43.00653	76.196117	New York	36	NY
NY	Ontario	42.856695	77.303277	New York	36	NY
NY	Orange	41.40241	74.306252	New York	36	NY
NY	Orleans	43.502287	78.229726	New York	36	NY
NY	Oswego	43.461443	76.209258	New York	36	NY
NY	Otsego	42.629776	75.028841	New York	36	NY
NY	Putnam	41.427904	73.743882	New York	36	NY
NY	Queens	40.658557	73.837929	New York	36	NY
NY	Rensselaer	42.710421	73.513845	New York	36	NY
NY	Richmond	40.563855	74.137063	New York	36	NY
NY	Rockland	41.154785	74.024772	New York	36	NY
NY	St. Lawrence	44.488113	75.074311	New York	36	NY
NY	Saratoga	43.106135	73.855387	New York	36	NY
NY	Schenectady	42.817542	74.043583	New York	36	NY
NY	Schoharie	42.591294	74.438172	New York	36	NY
NY	Schuyler	42.419776	76.938604	New York	36	NY
NY	Seneca	42.782294	76.827088	New York	36	NY
NY	Steuben	42.266725	77.385525	New York	36	NY
NY	Suffolk	40.943554	72.692218	New York	36	NY
NY	Sullivan	41.720176	74.76468	New York	36	NY
NY	Tioga	42.178057	76.29745	New York	36	NY
NY	Tompkins	42.453281	76.473712	New York	36	NY
NY	Ulster	41.947232	74.265447	New York	36	NY
NY	Warren	43.555105	73.838139	New York	36	NY
NY	Washington	43.312377	73.439428	New York	36	NY
NY	Wayne	43.458758	77.063164	New York	36	NY
NY	Westchester	41.15277	73.745912	New York	36	NY
NY	Wyoming	42.701363	78.228567	New York	36	NY
NY	Yates	42.638237	77.104324	New York	36	NY
NC	Alamance	36.041974	79.399935	North Carolina	37	NC
NC	Alexander	35.920951	81.177467	North Carolina	37	NC
NC	Alleghany	36.489356	81.132299	North Carolina	37	NC
NC	Anson	34.974996	80.109959	North Carolina	37	NC
NC	Ashe	36.436305	81.49877	North Carolina	37	NC
NC	Avery	36.072894	81.920363	North Carolina	37	NC
NC	Beaufort	35.482313	76.842014	North Carolina	37	NC
NC	Bertie	36.06133	76.962367	North Carolina	37	NC
NC	Bladen	34.591949	78.539513	North Carolina	37	NC
NC	Brunswick	34.038708	78.227688	North Carolina	37	NC
NC	Buncombe	35.609371	82.530426	North Carolina	37	NC
NC	Burke	35.746182	81.70618	North Carolina	37	NC
NC	Cabarrus	35.387845	80.552868	North Carolina	37	NC
NC	Caldwell	35.957857	81.530076	North Carolina	37	NC
NC	Camden	36.342344	76.162488	North Carolina	37	NC
NC	Carteret	34.858313	76.526967	North Carolina	37	NC
NC	Caswell	36.393097	79.332546	North Carolina	37	NC
NC	Catawba	35.663182	81.214151	North Carolina	37	NC
NC	Chatham	35.704994	79.251454	North Carolina	37	NC
NC	Cherokee	35.136233	84.061308	North Carolina	37	NC
NC	Chowan	36.127288	76.60207	North Carolina	37	NC
NC	Clay	35.052997	83.752264	North Carolina	37	NC
NC	Cleveland	35.33463	81.557115	North Carolina	37	NC
NC	Columbus	34.260471	78.636378	North Carolina	37	NC
NC	Craven	35.118179	77.082541	North Carolina	37	NC
NC	Cumberland	35.050192	78.828719	North Carolina	37	NC
NC	Currituck	36.372174	75.941224	North Carolina	37	NC
NC	Dare	35.606269	75.767536	North Carolina	37	NC
NC	Davidson	35.795123	80.206525	North Carolina	37	NC
NC	Davie	35.929356	80.542542	North Carolina	37	NC
NC	Duplin	34.934403	77.933543	North Carolina	37	NC
NC	Durham	36.036589	78.877919	North Carolina	37	NC
NC	Edgecombe	35.917055	77.602655	North Carolina	37	NC
NC	Forsyth	36.131667	80.257289	North Carolina	37	NC
NC	Franklin	36.088241	78.28309	North Carolina	37	NC
NC	Gaston	35.293344	81.177256	North Carolina	37	NC
NC	Gates	36.442135	76.702355	North Carolina	37	NC
NC	Graham	35.348111	83.830909	North Carolina	37	NC
NC	Granville	36.299884	78.657634	North Carolina	37	NC
NC	Greene	35.481933	77.681667	North Carolina	37	NC
NC	Guilford	36.079065	79.788665	North Carolina	37	NC
NC	Halifax	36.251438	77.644842	North Carolina	37	NC
NC	Harnett	35.368635	78.87161	North Carolina	37	NC
NC	Haywood	35.557097	82.972807	North Carolina	37	NC
NC	Henderson	35.336424	82.479634	North Carolina	37	NC
NC	Hertford	36.363517	76.981616	North Carolina	37	NC
NC	Hoke	35.017233	79.241964	North Carolina	37	NC
NC	Hyde	35.408157	76.153687	North Carolina	37	NC
NC	Iredell	35.806356	80.874545	North Carolina	37	NC
NC	Jackson	35.286463	83.130641	North Carolina	37	NC
NC	Johnston	35.513405	78.367267	North Carolina	37	NC
NC	Jones	35.03216	77.356443	North Carolina	37	NC
NC	Lee	35.476075	79.17222	North Carolina	37	NC
NC	Lenoir	35.238062	77.639023	North Carolina	37	NC
NC	Lincoln	35.487825	81.225176	North Carolina	37	NC
NC	McDowell	35.682232	82.048029	North Carolina	37	NC
NC	Macon	35.152959	83.421901	North Carolina	37	NC
NC	Madison	35.86408	82.712731	North Carolina	37	NC
NC	Martin	35.841059	77.112867	North Carolina	37	NC
NC	Mecklenburg	35.246862	80.833832	North Carolina	37	NC
NC	Mitchell	36.013102	82.163554	North Carolina	37	NC
NC	Montgomery	35.338071	79.904196	North Carolina	37	NC
NC	Moore	35.310163	79.480664	North Carolina	37	NC
NC	Nash	35.965945	77.987555	North Carolina	37	NC
NC	New Hanover	34.177466	77.871378	North Carolina	37	NC
NC	Northampton	36.421774	77.398352	North Carolina	37	NC
NC	Onslow	34.76346	77.503297	North Carolina	37	NC
NC	Orange	36.062499	79.119355	North Carolina	37	NC
NC	Pamlico	35.147462	76.665069	North Carolina	37	NC
NC	Pasquotank	36.265276	76.260355	North Carolina	37	NC
NC	Pender	34.512581	77.888029	North Carolina	37	NC
NC	Perquimans	36.178261	76.404269	North Carolina	37	NC
NC	Person	36.386387	78.965471	North Carolina	37	NC
NC	Pitt	35.591065	77.372404	North Carolina	37	NC
NC	Polk	35.278928	82.167667	North Carolina	37	NC
NC	Randolph	35.709915	79.806215	North Carolina	37	NC
NC	Richmond	35.001957	79.747809	North Carolina	37	NC
NC	Robeson	34.63921	79.100881	North Carolina	37	NC
NC	Rockingham	36.380927	79.782889	North Carolina	37	NC
NC	Rowan	35.639218	80.525344	North Carolina	37	NC
NC	Rutherford	35.402747	81.919583	North Carolina	37	NC
